term_1	term_2	weight
37259	HPA:0461412	HPA:0480892	0.6470588
37260	HPA:0461412	HPA:0530000	0.8625000
37261	HPA:0461412	HPA:0530711	0.8437500
37262	HPA:0461412	HPA:0530712	0.7125000
37263	HPA:0461412	HPA:0530721	0.8062500
37264	HPA:0461412	HPA:0530722	0.6750000
37265	HPA:0461412	HPA:0600000	0.9375000
37266	HPA:0461412	HPA:0600432	0.5062500
37267	HPA:0461412	HPA:0600441	0.8937500
37268	HPA:0461412	HPA:0600442	0.7375000
37269	HPA:0461412	HPA:0630223	0.5348837
37270	HPA:0461413	HPA:0461441	0.9459459
37271	HPA:0461413	HPA:0461442	0.9189189
37272	HPA:0461413	HPA:0461443	0.8108108
37273	HPA:0461413	HPA:0461461	1.0000000
37274	HPA:0461413	HPA:0461462	1.0000000
37275	HPA:0461413	HPA:0461463	0.9459459
37276	HPA:0461413	HPA:0461471	1.0000000
37277	HPA:0461413	HPA:0461472	0.9459459
37278	HPA:0461413	HPA:0461473	0.8648649
37279	HPA:0461413	HPA:0470181	0.8918919
37280	HPA:0461413	HPA:0470182	0.8648649
37281	HPA:0461413	HPA:0470183	0.7297297
37282	HPA:0461413	HPA:0470201	0.9729730
37283	HPA:0461413	HPA:0470202	0.9189189
37284	HPA:0461413	HPA:0470203	0.7837838
37285	HPA:0461413	HPA:0470671	1.0000000
37286	HPA:0461413	HPA:0470672	0.9459459
37287	HPA:0461413	HPA:0470673	0.7027027
37288	HPA:0461413	HPA:0471391	1.0000000
37289	HPA:0461413	HPA:0471392	1.0000000
37290	HPA:0461413	HPA:0471393	0.6216216
37291	HPA:0461413	HPA:0471411	1.0000000
37292	HPA:0461413	HPA:0471412	1.0000000
37293	HPA:0461413	HPA:0471413	0.8918919
37294	HPA:0461413	HPA:0471441	1.0000000
37295	HPA:0461413	HPA:0471442	0.9189189
37296	HPA:0461413	HPA:0471443	0.7567568
37297	HPA:0461413	HPA:0471461	1.0000000
37298	HPA:0461413	HPA:0471462	1.0000000
37299	HPA:0461413	HPA:0471463	0.8918919
37300	HPA:0461413	HPA:0471471	1.0000000
37301	HPA:0461413	HPA:0471472	0.9459459
37302	HPA:0461413	HPA:0471473	0.8918919
37303	HPA:0461413	HPA:0471492	0.8235294
37304	HPA:0461413	HPA:0530000	0.8648649
37305	HPA:0461413	HPA:0530711	0.8648649
37306	HPA:0461413	HPA:0530712	0.9459459
37307	HPA:0461413	HPA:0530721	0.8108108
37308	HPA:0461413	HPA:0530722	0.8378378
37309	HPA:0461413	HPA:0540053	0.5945946
37310	HPA:0461413	HPA:0550053	0.8378378
37311	HPA:0461413	HPA:0600000	0.8648649
37312	HPA:0461413	HPA:0600432	0.9189189
37313	HPA:0461413	HPA:0600441	0.8648649
37314	HPA:0461413	HPA:0600442	0.8378378
37315	HPA:0461413	HPA:0600443	0.6756757
37316	HPA:0461421	HPA:0461422	1.0000000
37317	HPA:0461421	HPA:0461441	0.8571429
37318	HPA:0461421	HPA:0461442	0.7428571
37319	HPA:0461421	HPA:0461443	0.6000000
37320	HPA:0461421	HPA:0461461	0.7142857
37321	HPA:0461421	HPA:0461462	0.5714286
37322	HPA:0461421	HPA:0461471	0.7428571
37323	HPA:0461421	HPA:0461472	0.5714286
37324	HPA:0461421	HPA:0470181	0.6714286
37325	HPA:0461421	HPA:0470182	0.5714286
37326	HPA:0461421	HPA:0470201	0.8571429
37327	HPA:0461421	HPA:0470202	0.6285714
37328	HPA:0461421	HPA:0470671	0.8142857
37329	HPA:0461421	HPA:0470672	0.6571429
37330	HPA:0461421	HPA:0471391	0.8857143
37331	HPA:0461421	HPA:0471392	0.7571429
37332	HPA:0461421	HPA:0471411	0.8142857
37333	HPA:0461421	HPA:0471412	0.6857143
37334	HPA:0461421	HPA:0471441	0.9142857
37335	HPA:0461421	HPA:0471442	0.7714286
37336	HPA:0461421	HPA:0471461	0.7571429
37337	HPA:0461421	HPA:0471462	0.6714286
37338	HPA:0461421	HPA:0471471	0.7857143
37339	HPA:0461421	HPA:0471472	0.6285714
37340	HPA:0461421	HPA:0530000	0.8571429
37341	HPA:0461421	HPA:0530711	0.8142857
37342	HPA:0461421	HPA:0530712	0.5857143
37343	HPA:0461421	HPA:0530721	0.7857143
37344	HPA:0461421	HPA:0530722	0.5857143
37345	HPA:0461421	HPA:0600000	0.9714286
37346	HPA:0461421	HPA:0600441	0.9142857
37347	HPA:0461421	HPA:0600442	0.7428571
37348	HPA:0461421	TF:M08775	0.5571429
37349	HPA:0461422	HPA:0461441	0.8771930
37350	HPA:0461422	HPA:0461442	0.8245614
37351	HPA:0461422	HPA:0461443	0.6666667
37352	HPA:0461422	HPA:0461461	0.7368421
37353	HPA:0461422	HPA:0461462	0.6666667
37354	HPA:0461422	HPA:0461471	0.7719298
37355	HPA:0461422	HPA:0461472	0.6666667
37356	HPA:0461422	HPA:0461473	0.5263158
37357	HPA:0461422	HPA:0470181	0.7368421
37358	HPA:0461422	HPA:0470182	0.6666667
37359	HPA:0461422	HPA:0470201	0.8596491
37360	HPA:0461422	HPA:0470202	0.6666667
37361	HPA:0461422	HPA:0470671	0.8245614
37362	HPA:0461422	HPA:0470672	0.7192982
37363	HPA:0461422	HPA:0471391	0.8771930
37364	HPA:0461422	HPA:0471392	0.8070175
37365	HPA:0461422	HPA:0471411	0.8421053
37366	HPA:0461422	HPA:0471412	0.7543860
37367	HPA:0461422	HPA:0471441	0.9122807
37368	HPA:0461422	HPA:0471442	0.8070175
37369	HPA:0461422	HPA:0471443	0.5263158
37370	HPA:0461422	HPA:0471461	0.7894737
37371	HPA:0461422	HPA:0471462	0.7543860
37372	HPA:0461422	HPA:0471471	0.7719298
37373	HPA:0461422	HPA:0471472	0.6666667
37374	HPA:0461422	HPA:0471473	0.5087719
37375	HPA:0461422	HPA:0530000	0.8596491
37376	HPA:0461422	HPA:0530711	0.8245614
37377	HPA:0461422	HPA:0530712	0.6140351
37378	HPA:0461422	HPA:0530721	0.7894737
37379	HPA:0461422	HPA:0530722	0.6140351
37380	HPA:0461422	HPA:0600000	0.9649123
37381	HPA:0461422	HPA:0600441	0.8947368
37382	HPA:0461422	HPA:0600442	0.7543860
37383	HPA:0461422	TF:M08775	0.5263158
37384	HPA:0461441	HPA:0461442	1.0000000
37385	HPA:0461441	HPA:0461443	1.0000000
37386	HPA:0461441	HPA:0461451	0.8478261
37387	HPA:0461441	HPA:0461452	0.8636364
37388	HPA:0461441	HPA:0461461	0.9030837
37389	HPA:0461441	HPA:0461462	0.9166667
37390	HPA:0461441	HPA:0461463	0.9558824
37391	HPA:0461441	HPA:0461471	0.9070796
37392	HPA:0461441	HPA:0461472	0.9277778
37393	HPA:0461441	HPA:0461473	0.9393939
37394	HPA:0461441	HPA:0461481	0.8529412
37395	HPA:0461441	HPA:0470181	0.8434343
37396	HPA:0461441	HPA:0470182	0.8589744
37397	HPA:0461441	HPA:0470183	0.8684211
37398	HPA:0461441	HPA:0470201	0.8257576
37399	HPA:0461441	HPA:0470202	0.8888889
37400	HPA:0461441	HPA:0470203	0.8936170
37401	HPA:0461441	HPA:0470671	0.8523810
37402	HPA:0461441	HPA:0470672	0.8709677
37403	HPA:0461441	HPA:0470673	0.9230769
37404	HPA:0461441	HPA:0471391	0.8150943
37405	HPA:0461441	HPA:0471392	0.8544601
37406	HPA:0461441	HPA:0471393	0.8750000
37407	HPA:0461441	HPA:0471411	0.8312236
37408	HPA:0461441	HPA:0471412	0.8601036
37409	HPA:0461441	HPA:0471413	0.8510638
37410	HPA:0461441	HPA:0471441	0.9381818
37411	HPA:0461441	HPA:0471442	0.9000000
37412	HPA:0461441	HPA:0471443	0.9496403
37413	HPA:0461441	HPA:0471451	0.8235294
37414	HPA:0461441	HPA:0471452	0.8235294
37415	HPA:0461441	HPA:0471461	0.8669355
37416	HPA:0461441	HPA:0471462	0.8862559
37417	HPA:0461441	HPA:0471463	0.9101124
37418	HPA:0461441	HPA:0471471	0.8036364
37419	HPA:0461441	HPA:0471472	0.8369099
37420	HPA:0461441	HPA:0471473	0.9294872
37421	HPA:0461441	HPA:0471492	1.0000000
37422	HPA:0461441	HPA:0480892	0.8823529
37423	HPA:0461441	HPA:0481291	0.6176471
37424	HPA:0461441	HPA:0481292	0.6470588
37425	HPA:0461441	HPA:0530000	0.8581818
37426	HPA:0461441	HPA:0530711	0.8290909
37427	HPA:0461441	HPA:0530712	0.6763636
37428	HPA:0461441	HPA:0530721	0.7563636
37429	HPA:0461441	HPA:0530722	0.6000000
37430	HPA:0461441	HPA:0600000	0.9200000
37431	HPA:0461441	HPA:0600433	0.5106383
37432	HPA:0461441	HPA:0600441	0.8836364
37433	HPA:0461441	HPA:0600442	0.7272727
37434	HPA:0461441	HPA:0630223	0.5581395
37435	HPA:0461442	HPA:0461443	1.0000000
37436	HPA:0461442	HPA:0461451	0.6630435
37437	HPA:0461442	HPA:0461452	0.6363636
37438	HPA:0461442	HPA:0461461	0.8113208
37439	HPA:0461442	HPA:0461462	0.8111111
37440	HPA:0461442	HPA:0461463	0.9411765
37441	HPA:0461442	HPA:0461471	0.7971698
37442	HPA:0461442	HPA:0461472	0.8722222
37443	HPA:0461442	HPA:0461473	0.9015152
37444	HPA:0461442	HPA:0461481	0.6470588
37445	HPA:0461442	HPA:0470181	0.7070707
37446	HPA:0461442	HPA:0470182	0.7500000
37447	HPA:0461442	HPA:0470183	0.8157895
37448	HPA:0461442	HPA:0470201	0.8018868
37449	HPA:0461442	HPA:0470202	0.7666667
37450	HPA:0461442	HPA:0470203	0.8617021
37451	HPA:0461442	HPA:0470671	0.6952381
37452	HPA:0461442	HPA:0470672	0.7365591
37453	HPA:0461442	HPA:0470673	0.8269231
37454	HPA:0461442	HPA:0471391	0.8066038
37455	HPA:0461442	HPA:0471392	0.7169811
37456	HPA:0461442	HPA:0471393	0.8250000
37457	HPA:0461442	HPA:0471411	0.7547170
37458	HPA:0461442	HPA:0471412	0.7357513
37459	HPA:0461442	HPA:0471413	0.8085106
37460	HPA:0461442	HPA:0471441	0.9716981
37461	HPA:0461442	HPA:0471442	0.9292453
37462	HPA:0461442	HPA:0471443	0.8705036
37463	HPA:0461442	HPA:0471451	0.8235294
37464	HPA:0461442	HPA:0471452	0.8235294
37465	HPA:0461442	HPA:0471461	0.8301887
37466	HPA:0461442	HPA:0471462	0.7582938
37467	HPA:0461442	HPA:0471463	0.8651685
37468	HPA:0461442	HPA:0471471	0.8396226
37469	HPA:0461442	HPA:0471472	0.7877358
37470	HPA:0461442	HPA:0471473	0.8653846
37471	HPA:0461442	HPA:0471492	1.0000000
37472	HPA:0461442	HPA:0480892	0.7058824
37473	HPA:0461442	HPA:0481291	0.5147059
37474	HPA:0461442	HPA:0481292	0.5294118
37475	HPA:0461442	HPA:0530000	0.8915094
37476	HPA:0461442	HPA:0530711	0.8679245
37477	HPA:0461442	HPA:0530712	0.7405660
37478	HPA:0461442	HPA:0530721	0.7830189
37479	HPA:0461442	HPA:0530722	0.6462264
37480	HPA:0461442	HPA:0600000	0.9339623
37481	HPA:0461442	HPA:0600441	0.9009434
37482	HPA:0461442	HPA:0600442	0.7735849
37483	HPA:0461442	HPA:0630223	0.5581395
37484	HPA:0461443	HPA:0461461	0.8396947
37485	HPA:0461443	HPA:0461462	0.7404580
37486	HPA:0461443	HPA:0461463	0.8382353
37487	HPA:0461443	HPA:0461471	0.8091603
37488	HPA:0461443	HPA:0461472	0.7786260
37489	HPA:0461443	HPA:0461473	0.7328244
37490	HPA:0461443	HPA:0470181	0.6335878
37491	HPA:0461443	HPA:0470182	0.5343511
37492	HPA:0461443	HPA:0470183	0.7368421
37493	HPA:0461443	HPA:0470201	0.7862595
37494	HPA:0461443	HPA:0470202	0.6870229
37495	HPA:0461443	HPA:0470203	0.7234043
37496	HPA:0461443	HPA:0470671	0.6946565
37497	HPA:0461443	HPA:0470672	0.6488550
37498	HPA:0461443	HPA:0470673	0.6346154
37499	HPA:0461443	HPA:0471391	0.7709924
37500	HPA:0461443	HPA:0471392	0.7099237
37501	HPA:0461443	HPA:0471393	0.7000000
37502	HPA:0461443	HPA:0471411	0.7175573
37503	HPA:0461443	HPA:0471412	0.6641221
37504	HPA:0461443	HPA:0471413	0.7021277
37505	HPA:0461443	HPA:0471441	0.9694656
37506	HPA:0461443	HPA:0471442	0.9465649
37507	HPA:0461443	HPA:0471443	0.7786260
37508	HPA:0461443	HPA:0471461	0.8473282
37509	HPA:0461443	HPA:0471462	0.7938931
37510	HPA:0461443	HPA:0471463	0.7303371
37511	HPA:0461443	HPA:0471471	0.8473282
37512	HPA:0461443	HPA:0471472	0.8167939
37513	HPA:0461443	HPA:0471473	0.7480916
37514	HPA:0461443	HPA:0471492	0.7647059
37515	HPA:0461443	HPA:0530000	0.9083969
37516	HPA:0461443	HPA:0530711	0.8854962
37517	HPA:0461443	HPA:0530712	0.7938931
37518	HPA:0461443	HPA:0530721	0.8244275
37519	HPA:0461443	HPA:0530722	0.6870229
37520	HPA:0461443	HPA:0600000	0.9465649
37521	HPA:0461443	HPA:0600441	0.9236641
37522	HPA:0461443	HPA:0600442	0.8320611
37523	HPA:0461443	HPA:0600443	0.5343511
37524	HPA:0461451	HPA:0461452	1.0000000
37525	HPA:0461451	HPA:0461461	0.8369565
37526	HPA:0461451	HPA:0461462	0.6630435
37527	HPA:0461451	HPA:0461471	0.7826087
37528	HPA:0461451	HPA:0461472	0.6195652
37529	HPA:0461451	HPA:0461481	0.7941176
37530	HPA:0461451	HPA:0470181	0.7826087
37531	HPA:0461451	HPA:0470182	0.6521739
37532	HPA:0461451	HPA:0470201	0.7826087
37533	HPA:0461451	HPA:0470202	0.5434783
37534	HPA:0461451	HPA:0470671	0.7391304
37535	HPA:0461451	HPA:0470672	0.6847826
37536	HPA:0461451	HPA:0471391	0.9130435
37537	HPA:0461451	HPA:0471392	0.7934783
37538	HPA:0461451	HPA:0471411	0.8586957
37539	HPA:0461451	HPA:0471412	0.7500000
37540	HPA:0461451	HPA:0471441	0.8695652
37541	HPA:0461451	HPA:0471442	0.7391304
37542	HPA:0461451	HPA:0471461	0.8478261
37543	HPA:0461451	HPA:0471462	0.7500000
37544	HPA:0461451	HPA:0471471	0.8043478
37545	HPA:0461451	HPA:0471472	0.6521739
37546	HPA:0461451	HPA:0471473	0.5217391
37547	HPA:0461451	HPA:0480892	0.5882353
37548	HPA:0461451	HPA:0530000	0.8152174
37549	HPA:0461451	HPA:0530711	0.7826087
37550	HPA:0461451	HPA:0530712	0.6304348
37551	HPA:0461451	HPA:0530721	0.7173913
37552	HPA:0461451	HPA:0530722	0.5978261
37553	HPA:0461451	HPA:0600000	0.9239130
37554	HPA:0461451	HPA:0600441	0.8586957
37555	HPA:0461451	HPA:0600442	0.6739130
37556	HPA:0461452	HPA:0461461	0.9090909
37557	HPA:0461452	HPA:0461462	0.7272727
37558	HPA:0461452	HPA:0461471	0.8181818
37559	HPA:0461452	HPA:0461472	0.5681818
37560	HPA:0461452	HPA:0461481	0.7352941
37561	HPA:0461452	HPA:0470181	0.8636364
37562	HPA:0461452	HPA:0470182	0.7272727
37563	HPA:0461452	HPA:0470201	0.8409091
37564	HPA:0461452	HPA:0470202	0.5454545
37565	HPA:0461452	HPA:0470671	0.7954545
37566	HPA:0461452	HPA:0470672	0.7272727
37567	HPA:0461452	HPA:0471391	0.9772727
37568	HPA:0461452	HPA:0471392	0.9318182
37569	HPA:0461452	HPA:0471411	0.9545455
37570	HPA:0461452	HPA:0471412	0.8636364
37571	HPA:0461452	HPA:0471441	0.8863636
37572	HPA:0461452	HPA:0471442	0.7272727
37573	HPA:0461452	HPA:0471461	0.9090909
37574	HPA:0461452	HPA:0471462	0.8409091
37575	HPA:0461452	HPA:0471471	0.8409091
37576	HPA:0461452	HPA:0471472	0.6363636
37577	HPA:0461452	HPA:0480892	0.5882353
37578	HPA:0461452	HPA:0530000	0.7500000
37579	HPA:0461452	HPA:0530711	0.7045455
37580	HPA:0461452	HPA:0530712	0.5227273
37581	HPA:0461452	HPA:0530721	0.6818182
37582	HPA:0461452	HPA:0530722	0.6590909
37583	HPA:0461452	HPA:0550053	0.5454545
37584	HPA:0461452	HPA:0600000	0.8863636
37585	HPA:0461452	HPA:0600432	0.7727273
37586	HPA:0461452	HPA:0600441	0.8181818
37587	HPA:0461452	HPA:0600442	0.6136364
37588	HPA:0461461	HPA:0461462	1.0000000
37589	HPA:0461461	HPA:0461463	1.0000000
37590	HPA:0461461	HPA:0461471	0.7964602
37591	HPA:0461461	HPA:0461472	0.8222222
37592	HPA:0461461	HPA:0461473	0.8333333
37593	HPA:0461461	HPA:0461481	0.8235294
37594	HPA:0461461	HPA:0470181	0.8939394
37595	HPA:0461461	HPA:0470182	0.8910256
37596	HPA:0461461	HPA:0470183	0.8947368
37597	HPA:0461461	HPA:0470201	0.8414097
37598	HPA:0461461	HPA:0470202	0.8222222
37599	HPA:0461461	HPA:0470203	0.8723404
37600	HPA:0461461	HPA:0470671	0.8285714
37601	HPA:0461461	HPA:0470672	0.8655914
37602	HPA:0461461	HPA:0470673	0.9038462
37603	HPA:0461461	HPA:0471391	0.8986784
37604	HPA:0461461	HPA:0471392	0.8309859
37605	HPA:0461461	HPA:0471393	0.9000000
37606	HPA:0461461	HPA:0471411	0.8986784
37607	HPA:0461461	HPA:0471412	0.8963731
37608	HPA:0461461	HPA:0471413	0.8936170
37609	HPA:0461461	HPA:0471441	0.9295154
37610	HPA:0461461	HPA:0471442	0.8414097
37611	HPA:0461461	HPA:0471443	0.7769784
37612	HPA:0461461	HPA:0471451	0.8823529
37613	HPA:0461461	HPA:0471452	0.8823529
37614	HPA:0461461	HPA:0471461	0.9647577
37615	HPA:0461461	HPA:0471462	0.8909953
37616	HPA:0461461	HPA:0471463	0.8988764
37617	HPA:0461461	HPA:0471471	0.8458150
37618	HPA:0461461	HPA:0471472	0.7533040
37619	HPA:0461461	HPA:0471473	0.8076923
37620	HPA:0461461	HPA:0471492	1.0000000
37621	HPA:0461461	HPA:0480892	0.8235294
37622	HPA:0461461	HPA:0481291	0.5441176
37623	HPA:0461461	HPA:0481292	0.5686275
37624	HPA:0461461	HPA:0530000	0.8678414
37625	HPA:0461461	HPA:0530711	0.8414097
37626	HPA:0461461	HPA:0530712	0.6828194
37627	HPA:0461461	HPA:0530721	0.7841410
37628	HPA:0461461	HPA:0530722	0.6343612
37629	HPA:0461461	HPA:0600000	0.9383260
37630	HPA:0461461	HPA:0600441	0.8942731
37631	HPA:0461461	HPA:0600442	0.7224670
37632	HPA:0461461	HPA:0630223	0.5348837
37633	HPA:0461462	HPA:0461463	1.0000000
37634	HPA:0461462	HPA:0461471	0.8166667
37635	HPA:0461462	HPA:0461472	0.7166667
37636	HPA:0461462	HPA:0461473	0.7651515
37637	HPA:0461462	HPA:0461481	0.7058824
37638	HPA:0461462	HPA:0470181	0.7888889
37639	HPA:0461462	HPA:0470182	0.7884615
37640	HPA:0461462	HPA:0470183	0.8684211
37641	HPA:0461462	HPA:0470201	0.8444444
37642	HPA:0461462	HPA:0470202	0.6888889
37643	HPA:0461462	HPA:0470203	0.7872340
37644	HPA:0461462	HPA:0470671	0.7944444
37645	HPA:0461462	HPA:0470672	0.7500000
37646	HPA:0461462	HPA:0470673	0.8461538
37647	HPA:0461462	HPA:0471391	0.8888889
37648	HPA:0461462	HPA:0471392	0.8277778
37649	HPA:0461462	HPA:0471393	0.8750000
37650	HPA:0461462	HPA:0471411	0.8944444
37651	HPA:0461462	HPA:0471412	0.8500000
37652	HPA:0461462	HPA:0471413	0.8723404
37653	HPA:0461462	HPA:0471441	0.9444444
37654	HPA:0461462	HPA:0471442	0.8833333
37655	HPA:0461462	HPA:0471443	0.6978417
37656	HPA:0461462	HPA:0471451	0.7058824
37657	HPA:0461462	HPA:0471452	0.7058824
37658	HPA:0461462	HPA:0471461	0.9722222
37659	HPA:0461462	HPA:0471462	0.9388889
37660	HPA:0461462	HPA:0471463	0.8876404
37661	HPA:0461462	HPA:0471471	0.8666667
37662	HPA:0461462	HPA:0471472	0.8000000
37663	HPA:0461462	HPA:0471473	0.6987179
37664	HPA:0461462	HPA:0471492	1.0000000
37665	HPA:0461462	HPA:0480892	0.6470588
37666	HPA:0461462	HPA:0530000	0.8722222
37667	HPA:0461462	HPA:0530711	0.8611111
37668	HPA:0461462	HPA:0530712	0.7388889
37669	HPA:0461462	HPA:0530721	0.8055556
37670	HPA:0461462	HPA:0530722	0.6944444
37671	HPA:0461462	HPA:0600000	0.9333333
37672	HPA:0461462	HPA:0600441	0.8888889
37673	HPA:0461462	HPA:0600442	0.7666667
37674	HPA:0461462	HPA:0630223	0.5116279
37675	HPA:0461463	HPA:0461471	0.8676471
37676	HPA:0461463	HPA:0461472	0.8382353
37677	HPA:0461463	HPA:0461473	0.7500000
37678	HPA:0461463	HPA:0470181	0.7352941
37679	HPA:0461463	HPA:0470182	0.7058824
37680	HPA:0461463	HPA:0470183	0.6578947
37681	HPA:0461463	HPA:0470201	0.8382353
37682	HPA:0461463	HPA:0470202	0.7647059
37683	HPA:0461463	HPA:0470203	0.6323529
37684	HPA:0461463	HPA:0470671	0.7941176
37685	HPA:0461463	HPA:0470672	0.7647059
37686	HPA:0461463	HPA:0470673	0.5192308
37687	HPA:0461463	HPA:0471391	0.8529412
37688	HPA:0461463	HPA:0471392	0.8235294
37689	HPA:0461463	HPA:0471393	0.6000000
37690	HPA:0461463	HPA:0471411	0.8382353
37691	HPA:0461463	HPA:0471412	0.8235294
37692	HPA:0461463	HPA:0471413	0.6595745
37693	HPA:0461463	HPA:0471441	1.0000000
37694	HPA:0461463	HPA:0471442	0.9411765
37695	HPA:0461463	HPA:0471443	0.7352941
37696	HPA:0461463	HPA:0471461	0.9852941
37697	HPA:0461463	HPA:0471462	0.9705882
37698	HPA:0461463	HPA:0471463	0.8529412
37699	HPA:0461463	HPA:0471471	0.9264706
37700	HPA:0461463	HPA:0471472	0.8970588
37701	HPA:0461463	HPA:0471473	0.7794118
37702	HPA:0461463	HPA:0471492	0.7647059
37703	HPA:0461463	HPA:0530000	0.8970588
37704	HPA:0461463	HPA:0530711	0.8823529
37705	HPA:0461463	HPA:0530712	0.8823529
37706	HPA:0461463	HPA:0530721	0.8382353
37707	HPA:0461463	HPA:0530722	0.7794118
37708	HPA:0461463	HPA:0600000	0.9117647
37709	HPA:0461463	HPA:0600432	0.5294118
37710	HPA:0461463	HPA:0600441	0.8823529
37711	HPA:0461463	HPA:0600442	0.8676471
37712	HPA:0461463	HPA:0600443	0.6323529
37713	HPA:0461471	HPA:0461472	1.0000000
37714	HPA:0461471	HPA:0461473	1.0000000
37715	HPA:0461471	HPA:0461481	0.7647059
37716	HPA:0461471	HPA:0470181	0.7676768
37717	HPA:0461471	HPA:0470182	0.8012821
37718	HPA:0461471	HPA:0470183	0.9210526
37719	HPA:0461471	HPA:0470201	0.8274336
37720	HPA:0461471	HPA:0470202	0.7944444
37721	HPA:0461471	HPA:0470203	0.8829787
37722	HPA:0461471	HPA:0470671	0.8000000
37723	HPA:0461471	HPA:0470672	0.8118280
37724	HPA:0461471	HPA:0470673	0.9038462
37725	HPA:0461471	HPA:0471391	0.8451327
37726	HPA:0461471	HPA:0471392	0.7699531
37727	HPA:0461471	HPA:0471393	0.8500000
37728	HPA:0461471	HPA:0471411	0.7876106
37729	HPA:0461471	HPA:0471412	0.7927461
37730	HPA:0461471	HPA:0471413	0.9148936
37731	HPA:0461471	HPA:0471441	0.9336283
37732	HPA:0461471	HPA:0471442	0.8230088
37733	HPA:0461471	HPA:0471443	0.7841727
37734	HPA:0461471	HPA:0471451	0.8823529
37735	HPA:0461471	HPA:0471452	0.8823529
37736	HPA:0461471	HPA:0471461	0.8362832
37737	HPA:0461471	HPA:0471462	0.7867299
37738	HPA:0461471	HPA:0471463	0.8651685
37739	HPA:0461471	HPA:0471471	0.9292035
37740	HPA:0461471	HPA:0471472	0.8141593
37741	HPA:0461471	HPA:0471473	0.8910256
37742	HPA:0461471	HPA:0471492	1.0000000
37743	HPA:0461471	HPA:0480892	0.8235294
37744	HPA:0461471	HPA:0481292	0.5686275
37745	HPA:0461471	HPA:0530000	0.8805310
37746	HPA:0461471	HPA:0530711	0.8495575
37747	HPA:0461471	HPA:0530712	0.7212389
37748	HPA:0461471	HPA:0530721	0.8008850
37749	HPA:0461471	HPA:0530722	0.6504425
37750	HPA:0461471	HPA:0600000	0.9424779
37751	HPA:0461471	HPA:0600441	0.9159292
37752	HPA:0461471	HPA:0600442	0.7654867
37753	HPA:0461471	HPA:0630223	0.5116279
37754	HPA:0461472	HPA:0461473	1.0000000
37755	HPA:0461472	HPA:0461481	0.5294118
37756	HPA:0461472	HPA:0470181	0.6944444
37757	HPA:0461472	HPA:0470182	0.6858974
37758	HPA:0461472	HPA:0470183	0.8421053
37759	HPA:0461472	HPA:0470201	0.8277778
37760	HPA:0461472	HPA:0470202	0.7000000
37761	HPA:0461472	HPA:0470203	0.8510638
37762	HPA:0461472	HPA:0470671	0.7500000
37763	HPA:0461472	HPA:0470672	0.7111111
37764	HPA:0461472	HPA:0470673	0.8461538
37765	HPA:0461472	HPA:0471391	0.8333333
37766	HPA:0461472	HPA:0471392	0.7666667
37767	HPA:0461472	HPA:0471393	0.7750000
37768	HPA:0461472	HPA:0471411	0.8055556
37769	HPA:0461472	HPA:0471412	0.7222222
37770	HPA:0461472	HPA:0471413	0.8297872
37771	HPA:0461472	HPA:0471441	0.9500000
37772	HPA:0461472	HPA:0471442	0.9055556
37773	HPA:0461472	HPA:0471443	0.7338129
37774	HPA:0461472	HPA:0471451	0.7058824
37775	HPA:0461472	HPA:0471452	0.7058824
37776	HPA:0461472	HPA:0471461	0.8666667
37777	HPA:0461472	HPA:0471462	0.8000000
37778	HPA:0461472	HPA:0471463	0.8202247
37779	HPA:0461472	HPA:0471471	0.9277778
37780	HPA:0461472	HPA:0471472	0.9111111
37781	HPA:0461472	HPA:0471473	0.8525641
37782	HPA:0461472	HPA:0471492	1.0000000
37783	HPA:0461472	HPA:0480892	0.5294118
37784	HPA:0461472	HPA:0530000	0.9000000
37785	HPA:0461472	HPA:0530711	0.8777778
37786	HPA:0461472	HPA:0530712	0.7944444
37787	HPA:0461472	HPA:0530721	0.8222222
37788	HPA:0461472	HPA:0530722	0.7055556
37789	HPA:0461472	HPA:0600000	0.9388889
37790	HPA:0461472	HPA:0600441	0.9111111
37791	HPA:0461472	HPA:0600442	0.8111111
37792	HPA:0461473	HPA:0470181	0.6893939
37793	HPA:0461473	HPA:0470182	0.5909091
37794	HPA:0461473	HPA:0470183	0.8157895
37795	HPA:0461473	HPA:0470201	0.8257576
37796	HPA:0461473	HPA:0470202	0.7348485
37797	HPA:0461473	HPA:0470203	0.7765957
37798	HPA:0461473	HPA:0470671	0.7651515
37799	HPA:0461473	HPA:0470672	0.7348485
37800	HPA:0461473	HPA:0470673	0.7500000
37801	HPA:0461473	HPA:0471391	0.8257576
37802	HPA:0461473	HPA:0471392	0.7727273
37803	HPA:0461473	HPA:0471393	0.7000000
37804	HPA:0461473	HPA:0471411	0.7954545
37805	HPA:0461473	HPA:0471412	0.7348485
37806	HPA:0461473	HPA:0471413	0.7446809
37807	HPA:0461473	HPA:0471441	0.9545455
37808	HPA:0461473	HPA:0471442	0.9393939
37809	HPA:0461473	HPA:0471443	0.6969697
37810	HPA:0461473	HPA:0471451	0.5294118
37811	HPA:0461473	HPA:0471452	0.5294118
37812	HPA:0461473	HPA:0471461	0.8712121
37813	HPA:0461473	HPA:0471462	0.8333333
37814	HPA:0461473	HPA:0471463	0.7415730
37815	HPA:0461473	HPA:0471471	0.9621212
37816	HPA:0461473	HPA:0471472	0.9621212
37817	HPA:0461473	HPA:0471473	0.8939394
